"code","date","GPM","OPM","NIM","EBITDA","cash","account_receviable","inventory","fixed_asset","invest","liq_asset","liq_liability","leverage","revenue","mkt_value","GOR"
2601,201103,22.72,9.57,6.1,895904,4837856,74651,161074,12875558,-1698547,6520787,6679948,57.42,6667181,18074000,0.2534
2601,201106,23.02,7.87,5.67,1607512,4820719,94720,153051,12856420,-2225437,6244463,6486679,54.4,12318205,18582000,0.2518
2601,201109,22.56,6.45,4.26,2059242,5113424,96599,198797,13725446,-2283672,6324790,6483525,52.42,18117589,12538000,0.2722
2601,201112,21.8,5.92,3.47,2701358,7768675,131474,219008,13962535,-2948342,9835381,9636078,57.54,26871131,9799000,0.2576
2601,201203,20.22,6.31,6.01,973465,4151135,99324,188648,14365271,-1022225,6348860,6838180,52.19,7917883,12173000,0.1876
2601,201206,20.56,5.34,3.17,1470471,8255450,126955,160623,15823010,-2016944,9662052,7617809,52.5,14549183,9327000,0.1811
2601,201209,21.28,4.86,2.91,2045036,4553928,180075,180323,16201044,-3130877,7458465,6597967,50.45,20569642,8744000,0.1353
2601,201212,20.92,5.28,3.31,2924505,6253983,122189,229454,16112811,-3842750,8445260,9709252,54.98,29506644,9969000,0.0981
2601,201303,77.7,15.36,-2.68,446462,6372250,221111,0,10644736,-369190,8937743,8151627,54.99,2063106,8609000,-0.7394
2601,201306,76.51,12.87,-3.71,783882,6678811,246922,0,11616384,-777921,9425468,9737097,57.66,3927021,7760000,-0.7301
2601,201309,74.98,9.54,0.77,1546472,5153866,105847,0,11251045,-803137,8119155,8534821,55.71,5656229,7892000,-0.725
2601,201312,74.36,11.68,2.34,2155203,7540858,119649,0,12038395,-1147013,10968903,11026335,59.43,8122044,7533000,-0.7247
2601,201403,76.74,22.17,18.46,891443,5525869,169130,0,11727492,-122636,10694056,9841332,56.79,2275270,6967000,0.1028
2601,201406,76.69,18.5,16.15,1617327,6077179,285322,0,11558219,-553719,11523087,10358210,58.15,4285152,7590000,0.0912
2601,201409,75.73,16.05,6.74,1783588,5904587,416867,0,13313986,-2165585,11323958,10031508,60.15,6204591,7854000,0.0969
2601,201412,75.86,18.04,5.54,2302760,7312574,469787,0,13448281,-2092425,14238604,14145453,62.51,8768625,6778000,0.0796
2601,201503,74.12,22,12.15,842269,5874634,461083,0,13941639,-973474,12453910,12481297,62.04,2450367,6249000,0.077
2601,201506,74.58,19.62,10.21,1422463,6212873,457902,0,13651499,-1244371,13322543,12836073,62.81,4458107,4833000,0.0404
2601,201509,74.37,15.6,-15.21,403648,5482727,604252,41367,14374932,-1641282,13865326,13535094,65.57,6339715,4078000,0.0218
2601,201512,73.65,13.7,-15.76,557768,6581879,385218,275776,13277590,-1891897,15780648,13142304,67.95,8496807,3632000,-0.031
2601,201603,71.19,12.74,-23.66,1959,4759914,358746,275776,13601371,-900165,13945717,12180741,68.52,2186958,3345000,-0.1075
2601,201606,71.33,8.81,-12.3,506637,5470603,305632,305776,13321758,-955538,14479611,13189164,68.91,4003769,3058000,-0.1019
2601,201609,70.96,4.98,-17.63,405297,4879773,388745,305776,12364860,-1166101,15173617,14182274,71.4,5546696,2889000,-0.1251
2601,201612,71.75,7.55,-12.6,864918,6050323,624371,445097,13095141,-2104933,13172463,12804254,70.25,7616305,2596000,-0.1036
2601,201703,70.48,14.04,14.26,695766,4914774,321961,449199,12146547,-768676,10247077,10895686,68.62,1846339,5236000,-0.1558
2601,201706,71.21,14.09,4.07,989139,4071235,402461,495423,12120438,-915100,9059419,9623794,61.08,3487042,6781000,-0.1291
2601,201709,71.03,10.92,3.5,1375989,3629255,348974,578785,12054133,-1399399,8541231,9507127,61.05,5055891,5047000,-0.0885
2601,201712,72.18,13.49,9.52,2254743,6979583,480290,580401,13828523,-2252148,10856150,13222348,63.09,7297447,5677000,-0.0419
2603,200803,10.69,4.52,1.62,2119646,18543012,14242792,0,54747165,-1075943,41298001,35331749,43.4,31345606,91557000,-0.4463
2603,200806,8.79,4,2.34,5289627,20405320,16227440,0,54237089,-2226441,47025287,41774125,48.01,63989722,73766000,-0.1133
2603,200809,8.85,4.14,1.88,7666395,25456419,17327622,0,54543589,-3230402,52534502,40306144,48.57,101615752,43771000,0.0578
2603,200812,6.68,2.19,0.79,7534954,26989418,10618408,0,55216613,-8811857,45928372,27712199,49.24,129002256,47291000,-0.1099
2603,200903,-7.38,-13.62,-17,-1961709,25458079,9901785,0,54988099,-8830,41639934,25914106,48.59,19753075,43618000,-0.3698
2603,200906,-7.09,-13.43,-14.49,-2730686,20409236,10013023,0,54502001,-80847,40041894,24638075,48.83,39917634,50046000,-0.3762
2603,200909,-7.75,-13.84,-14.61,-4971218,14905569,12001246,0,52233794,-755618,34641261,20801043,49.63,61433308,56658000,-0.3954
2603,200912,-8.45,-14.98,-14.9,-6843315,9861789,10058752,0,50883911,-1017015,30599637,19102877,50.08,81936315,54667000,-0.3648
2603,201003,3.01,-2.78,1.48,1926319,10180346,10652389,0,48147015,-185551,31204052,20612008,49.82,19795491,57270000,0.0021
2603,201006,11.1,6.03,10.95,8474441,13132673,12890603,0,48778770,-1743698,34517156,24158520,48.18,46129330,62630000,0.1556
2603,201009,16.07,11.76,17.16,19252153,21585897,14121243,0,53008051,-7812899,44158114,32599147,48.06,80318520,68032000,0.3074
2603,201012,16.23,11.63,16.25,24953629,19716091,11507587,0,52730520,-12007534,40358706,29399653,45.8,109353176,94682000,0.3346
2603,201103,3.1,-1.57,5.08,2903085,18650933,9176510,0,56752263,-4343242,39931083,24333477,42.8,24823031,77204000,0.254
2603,201106,4.33,-0.25,2.9,5156326,21539801,13063420,0,57778004,-11523686,47760299,29991030,48.79,53115662,72942000,0.1515
2603,201109,2.28,-2.27,0.19,5349469,23706785,12980581,0,62338393,-16986415,48112977,30168728,49.92,80867735,54185000,0.0068
2603,201112,-0.16,-4.73,-3.4,2580865,23006258,10338509,0,64762841,-20502299,46094690,28455150,52.39,108156058,53143000,-0.0109
2603,201203,-6.27,-11.09,-15.02,-2430165,22171705,12017118,0,67022929,-5419117,45062777,31344730,56.33,26025376,70541000,0.0484
2603,201206,0.58,-3.54,-4.6,34337,26145659,16659271,0,70317543,-9513640,53951030,36266677,59.34,63475145,55946000,0.195
2603,201209,3.24,-0.52,-0.29,4403370,32980872,14902921,0,72222982,-26335950,58955366,28537955,60.16,103708086,53687000,0.2824
2603,201212,2.89,-0.9,-0.3,5951158,31984708,14231113,0,71944088,-28032058,55769066,30044382,59.8,141028128,60290000,0.3039
2603,201303,-2.73,-6.13,-5.86,-381904,29403685,14267652,563792,57991919,-62865,53992074,31128473,62.05,33381699,62201000,0.2827
2603,201306,-0.08,-3.28,-3.62,914833,29024961,15186840,447054,72512715,-10373563,54093961,35187361,64.47,69877430,56989000,0.1009
2603,201309,1.28,-1.82,-2.3,3069192,30392712,15409127,491581,71131002,-20071087,53254551,34337902,64.71,105868709,60811000,0.0208
2603,201312,0.28,-0.56,-1.47,5616374,33502442,13328101,607849,76169083,-24905165,56741092,34276386,65.62,139216384,63244000,-0.0128
2603,201403,-0.51,-4.02,-5.61,61896,33473684,14033209,574069,87291686,-1432487,58198048,38713147,67.99,34320714,61854000,0.0281
2603,201406,2.48,-1.11,-2.18,2760681,30642903,12999481,591329,91603828,-3293546,53617630,37758401,67.29,69499661,56641000,-0.0054
2603,201409,5.45,1.92,0.9,7689373,30792166,15252843,473141,97715900,-3808884,57107841,40619428,66.64,107097536,62074000,0.0116
2603,201412,5.09,2.6,1.41,11474321,32826541,14686355,588078,99524289,-4102999,57268959,40653423,65.68,144284374,77897000,0.0364
2603,201503,8.97,5.16,5.26,4316154,33662237,12824220,490497,101882577,-922809,56606808,42156326,64.92,35304000,80853000,0.0286
2603,201506,6.85,3.1,2.58,6670046,33333852,12566013,504029,102635624,-1705894,54521949,40405822,64.84,70104478,55641000,0.0087
2603,201509,3.48,-0.46,-0.74,6230048,30793560,12225138,352762,109177673,-2005626,51959538,40439970,65.69,103140734,48646000,-0.0369
2603,201512,1.21,-2.87,-3.54,4509336,32834520,11586119,397029,107619180,-2515724,52171999,39356167,68.18,133813687,46538000,-0.0726
2603,201603,-9.34,-14.38,-16.04,-2317288,33738690,9602549,463562,104705952,-323752,51531758,34011896,70.11,28604206,41972000,-0.1898
2603,201606,-6.56,-8.99,-10.05,-1223597,35315163,9998915,414608,103253881,-703452,52481440,43462786,70.83,58338422,41972000,-0.1678
2603,201609,-4.69,-7.84,-8.26,-657203,33363076,10844341,364430,99416905,-1533037,50943652,39097210,71.71,90272245,42499000,-0.1248
2603,201612,-2.8,-6.31,-6.88,573600,34413449,12525280,391967,99470430,-1669499,53977007,42031169,71.73,124467608,38987000,-0.0698
2603,201703,6.23,1.94,0.5,2489831,32984886,11424740,336996,93598444,-239323,51096477,40113060,71.22,33838895,49875000,0.183
2603,201706,7.47,4.01,4.29,7893780,37030009,14285219,365601,93211220,-921521,58751133,43341852,70.93,71542933,54265000,0.2263
2603,201709,8.72,5.21,6.27,14558199,38268225,15111792,376022,92345444,-1455424,62177745,45053054,69.48,113068270,64100000,0.2525
2603,201712,7.23,3.2,4.42,16558339,38108263,13836080,413348,97687454,-1559769,60951228,44760401,66.67,150582692,65602000,0.2098
2605,200803,59.6,55.88,43.64,1092476,2076208,141776,0,18110925,-154903,3026677,2594359,43.13,1428460,30083000,0.1426
2605,200806,64.47,61.51,61.05,2655810,2002751,439112,0,17859677,-162861,4216073,4159255,47.4,3232784,25295000,0.3275
2605,200809,62.93,60.07,55.28,3767704,1575100,702734,0,19614846,-1100181,2531263,2584479,40.72,4858706,17333000,0.1575
2605,200812,61.64,58.87,50.23,4980087,4734563,667755,0,20390471,-1762685,5604797,3236806,46.64,6585706,17049000,0.2628
2605,200903,57.59,54.68,45.49,1173344,5819803,218825,0,20781526,-21,6432640,3172542,44.38,1670087,15827000,0.1692
2605,200906,59.92,56.4,52.09,2211622,5233723,174633,0,19341367,-573037,6864912,4297689,46.76,2848103,21027000,-0.119
2605,200909,60.05,56.58,69.96,3397274,6893399,228064,0,20090718,-1952529,7635196,2925385,44.76,4340302,20487000,-0.1067
2605,200912,58.84,55.52,61.74,4439225,6975217,248700,0,19944021,-2182199,7442382,2980498,43.97,5813235,24152000,-0.1173
2605,201003,64.32,61.39,57.69,1288361,7384643,241227,0,21081807,-1524235,7888915,2983561,44.39,1613314,22931000,-0.034
2605,201006,63.26,60,50.67,2538730,7789922,244063,0,21357784,-1853236,8282997,5779544,48.43,3235764,21396000,0.1361
2605,201009,62.18,59.01,46.24,3838313,5923920,243348,0,21013896,-2355338,6491585,4259581,44.62,4891128,21027000,0.1269
2605,201012,61.73,58.72,45.8,4845228,5525568,218194,0,19670140,-2844925,6036104,4018139,43.43,6379183,20061000,0.0974
2605,201103,55.48,51.6,49.15,1022988,5435652,262876,0,20712859,-1133581,6190971,4068690,42.86,1396338,18242000,-0.1345
2605,201106,55.54,51.26,46.62,2089718,5871012,412535,0,21430629,-2558727,6642160,5109693,49.81,2897814,18583000,-0.1044
2605,201109,53.36,49.22,43.39,3015182,4174187,520140,0,23679898,-3838029,5199938,3328787,46.43,4346739,14406000,-0.1113
2605,201112,51.68,47.85,41.9,4059038,4621252,461860,0,23249428,-3916811,5512261,3417900,45.07,5893165,14434000,-0.0762
2605,201203,50.17,47.39,41.41,1143773,5431357,495446,0,23666379,-1294285,6761022,3451570,47.84,1616155,16622000,0.1574
2605,201206,51.68,48.7,38.99,2264226,6121159,566979,0,23354220,-1293579,7528278,4647754,49.32,3172489,15230000,0.0948
2605,201209,49.33,46.09,39.79,3180915,5282069,458754,0,22790630,-1471607,6331069,3456180,45.87,4559078,14576000,0.0489
2605,201212,48.25,44.87,39.22,4136020,5527841,435113,0,22297274,-1464784,6515170,3778314,44.58,6041567,14719000,0.0252
2605,201303,45.78,42.2,35.53,859719,5896793,427443,0,22768176,-8937,6915989,3542261,42.81,1294474,15344000,-0.199
2605,201306,42.62,41.63,34.54,1761763,4890658,500301,0,22933854,-393091,6341911,3780681,43.19,2579319,15088000,-0.187
2605,201309,38.49,36.62,36.01,2270343,4513625,409323,0,21866691,-554810,5548742,2949870,40.77,3339472,16537000,-0.2675
2605,201312,38.94,34.66,41.09,2813213,4633022,573842,0,21815193,-667659,5890120,3093663,39.36,4140003,16139000,-0.3147
2605,201403,43.48,39.15,39.77,768884,4638209,579231,0,22320584,-381071,5950748,3080083,37.47,1087669,15912000,-0.1598
2605,201406,39.85,35.38,33.11,1455838,4567235,464361,0,21596642,-412133,5734220,3526598,38.29,2139113,14917000,-0.1707
2605,201409,36.62,32.1,30.69,2036029,5297160,462939,0,21193866,-1097042,6422456,3136408,36.91,3249236,15202000,-0.027
2605,201412,36.61,32.3,28.87,2714358,5306344,489872,0,21747401,-1746418,7361122,3320188,36.78,4468377,14491000,0.0793
2605,201503,34.24,30.46,28.69,735325,6038273,439071,0,21210578,-23808,7202356,3103105,34.98,1253441,14122000,0.1524
2605,201506,34.5,30.62,25.76,1468542,5820965,491047,0,20657359,-84652,7114332,3546619,35.8,2432754,14122000,0.1373
2605,201509,38.62,35.03,28.02,2279828,5919207,545830,0,21625449,-109725,7188595,3274776,32.36,3718703,10286000,0.1445
2605,201512,35.22,31.2,31.07,2698144,5303812,414288,0,21877946,-708793,6476700,2930956,31.08,4390844,11451000,-0.0174
2605,201603,34.58,30.16,40.2,680691,5309521,349228,0,21146259,-14794,6331925,2741276,29.45,964573,11280000,-0.2305
2605,201606,35,32.86,26.65,1476546,4949600,291128,0,21451405,-608004,6025564,3197387,30.5,2247585,10996000,-0.0761
2605,201609,27.6,24.71,27.59,1761638,4276326,227235,0,20501911,-691787,5120018,2669207,27.7,2633323,10399000,-0.2919
2605,201612,27.61,24.12,26.04,2246909,4948791,264092,0,19630667,-753658,5942916,2625709,27.43,3489617,11081000,-0.2053
2605,201703,25.79,20.52,23.79,609996,4146862,248813,0,20354776,-2344475,5193052,2663606,31.37,863473,13468000,-0.1048
2605,201706,30.32,27.45,24.82,1232219,4192363,222739,0,20112875,-2328610,5251113,2844738,31.69,1733781,12133000,-0.2286
2605,201709,25.74,22.2,19.36,1620894,3651230,234942,0,19729731,-2350836,4559892,2499310,29,2423525,12275000,-0.0797
2605,201712,26.14,22.37,19.73,2177253,3678635,257166,0,19118693,-2357362,4769643,2513366,28.49,3331863,12019000,-0.0452
2606,200803,61.97,59.5,61.86,3290352,17951076,686822,0,8692463,-3677,25223319,5143023,28.77,4463048,78680000,-0.0015
2606,200806,63.6,61.29,60.27,6701483,19897091,451593,0,8352329,-355217,25866070,11859712,44.11,9216699,68641000,0.4441
2606,200809,64.24,61.88,60.34,10121306,23387602,629359,0,7990393,-377575,27952194,11221601,38.85,14070144,38610000,0.0322
2606,200812,63.29,60.73,57.66,12693789,21913651,296435,0,10646177,-2609063,25960800,6051400,34.41,18099383,33720000,0.2264
2606,200903,46.27,43.69,50.37,1871725,24561318,379198,0,10567297,-69,29422049,6614356,33.1,2617989,43844000,-0.4134
2606,200906,47,44.91,45.12,4033136,23166380,481755,0,10224784,-318652,31076412,12582265,43.68,5603702,54913000,-0.392
2606,200909,45.4,43.36,46.4,6342389,20801280,489053,0,12258688,-1771029,28555400,6444670,40.45,9063742,46418000,-0.3558
2606,200912,45.86,43.51,45.34,8441344,22233827,557356,0,11844845,-1833445,30599830,8267223,39.12,12492260,55771000,-0.3098
2606,201003,47.35,44.41,73.84,2843222,23655080,550833,0,11395004,-13,32085309,7175880,37.17,3024263,55256000,0.1552
2606,201006,47.42,44.55,66,5146507,22339084,556484,0,12185199,-983029,29945187,11334149,39.86,6072221,52853000,0.0836
2606,201009,47.11,43.91,61.63,7041869,20479160,820741,0,14492885,-3883710,29287899,10073483,38.84,8811000,52682000,-0.0279
2606,201012,47.49,44.1,59.09,8701814,20225074,344079,0,13274361,-3632210,29779743,10889903,40.53,11294127,54484000,-0.0959
2606,201103,36.93,33.22,31.06,1045264,21218154,477096,0,13096899,-989,31118891,10285775,40.15,2016254,53711000,-0.3333
2606,201106,31.8,27.69,30.58,2021670,19040804,659299,0,12627513,-103689,29392744,14398615,47.44,3915537,52767000,-0.3552
2606,201109,29.59,25.67,30.92,3186950,14433779,562442,0,13343411,-406577,24822482,9460900,44.07,6036084,38396000,-0.3149
2606,201112,31.17,27.31,32.58,4495476,15207419,636130,0,13498401,-929483,25063085,9390377,42.73,8373184,38482000,-0.2586
2606,201203,21.04,17.45,27.78,1004572,13969260,746666,0,14451078,-1540075,23839011,8919530,43.12,2087307,43673000,0.0352
2606,201206,18.31,14.81,25.12,1876045,13922818,846280,0,15106052,-2317562,23318882,11372705,47.46,4203669,40755000,0.0736
2606,201209,14.08,9.77,26.15,2822924,14312216,662106,0,14987088,-2697351,24763853,10144045,47.62,5977434,40240000,-0.0097
2606,201212,11.3,6.06,23.59,3435990,15373468,548443,0,16220536,-4408660,25942777,8507548,47.87,7646914,39854000,-0.0867
2606,201303,6.82,3.08,11.67,650304,14930241,379192,0,11984177,-991641,26517708,8274123,46.68,1587257,40069000,-0.2396
2606,201306,4.57,0.6,13.28,1404516,14774247,563149,0,14510405,-3647599,26030731,9903398,51.88,3165289,40326000,-0.247
2606,201309,6.56,2.61,16.9,2350529,14099359,537275,0,14951947,-4753254,25338475,10229359,51.51,4902269,46075000,-0.1799
2606,201312,14.09,10.16,21.15,3340988,13001660,651122,0,16806347,-6868170,26818686,10092473,50.4,7144575,45903000,-0.0657
2606,201403,18.53,15.03,17.09,855364,13721150,782416,0,21599825,-2512451,28143831,10129921,52.34,2100566,44187000,0.3234
2606,201406,18.68,15.07,22.23,2291177,14250472,491771,0,23691847,-4291153,27745015,11382337,56.33,4352418,43244000,0.375
2606,201409,19.77,16.27,25.9,3659727,16644930,566527,0,23722324,-4813137,28819984,12740274,55.37,6629155,39726000,0.3523
2606,201412,19.82,16.18,22.85,4593004,19054142,600808,0,25972794,-6850268,31267085,14437391,55.45,8965430,42814000,0.2549
2606,201503,3.84,0.01,3.39,729211,18425349,479898,0,26295088,-1090325,31736568,15148958,56.49,1877626,39726000,-0.1061
2606,201506,0.14,-3.52,4.89,1630351,16934805,430997,0,27620328,-3663409,28307098,15073271,58.31,3699342,35950000,-0.15
2606,201509,4.71,1.06,10.33,2758095,17894718,475513,0,29964605,-4983686,29231020,13755042,57.12,5716649,30030000,-0.1377
2606,201512,4.78,0.82,10.39,3465423,16375872,431852,0,30968544,-6402825,27236089,15618081,56.7,7733341,22866000,-0.1374
2606,201603,-12.32,-16.33,-37.93,80768,16493069,373275,0,29365008,-308746,26388194,14373985,58.15,1464863,21548000,-0.2198
2606,201606,-12.04,-16.58,-37.98,306349,22012230,341776,0,28663491,-600609,32792298,20734670,64.08,2960496,20999000,-0.1997
2606,201609,-8.36,-12.65,-24.04,1015500,20479422,373329,0,27314808,-1006426,32554096,22013788,65.6,4508225,18929000,-0.2114
2606,201612,-3.04,-7.14,-13.43,1931453,13540718,385648,0,28315931,-1898407,23031922,11827591,57.75,6391062,21210000,-0.1736
2606,201703,4.34,0.24,-0.97,656224,11381961,490003,0,30816291,-3088129,21527265,13461163,61.24,1793791,27591000,0.2245
2606,201706,7.56,3.91,3.04,1514630,15399407,461581,0,31288389,-3815280,24646301,17038490,64.2,3886854,26872000,0.3129
2606,201709,7.92,4.23,10.01,2514053,15094155,434640,0,31231979,-4462527,24079143,15721117,63.3,5787329,28900000,0.2837
2606,201712,9.14,5.42,11.75,3661155,10528550,551605,0,30217912,-4499301,18951405,13461797,59.48,8285385,30844000,0.2964
2607,200803,17.34,14.45,10.85,421251,719566,756896,0,17718588,-28108,3124321,1365552,17.63,1648638,32547000,-0.0337
2607,200806,16.26,13.3,11.31,848481,804154,724642,0,17559971,-45034,3170070,2142478,20.74,3397960,23050000,0.0648
2607,200809,14.98,11.94,12.07,1298265,723786,690580,0,17904835,-54432,2286591,1319211,17.38,5152120,16220000,0.1441
2607,200812,16.54,12.78,14.14,1900278,1399638,623722,0,17893203,-66252,2611930,1087277,16.01,6675964,19208000,0.0065
2607,200903,15.04,10.67,8.1,314483,1554808,592170,0,18020106,-375,2734311,960329,14.89,1300015,21662000,-0.2115
2607,200906,15.02,10.76,12.49,654955,1898848,628719,0,17592002,-4343,2995020,1081053,14.09,2684259,31640000,-0.21
2607,200909,15.39,10.02,11.65,973506,1198672,641637,0,17293762,-26744,3064044,1015788,13.52,4167378,31107000,-0.1911
2607,200912,15.69,10.56,11.82,1364239,1511970,743725,0,17004657,-60096,3382169,1055987,13.35,5666670,30520000,-0.1512
2607,201003,14.44,10.71,23.43,531345,1957889,728049,0,16878033,-80337,3732706,927640,12.51,1425943,28385000,0.0969
2607,201006,15.27,11.45,21.98,931803,1873033,763209,0,17604594,-101131,4159616,1293516,13.4,2926551,23957000,0.0903
2607,201009,15.22,11.35,23.78,1533171,1873595,681763,0,17266296,-136868,4344840,692890,11.01,4429922,27532000,0.063
2607,201012,12.87,7.84,18.16,1704735,1993219,709001,0,16639179,-161597,5018006,685545,11.58,5951006,30466000,0.0502
2607,201103,13.38,9.42,9.82,325398,2241880,722517,0,16605763,-544064,4576674,666690,11.8,1444401,25077000,0.0129
2607,201106,13.09,9.18,14.15,791967,2877541,743351,0,16385982,-1115745,5566388,1887573,16.5,2969956,26251000,0.0148
2607,201109,13,9.05,15.76,1290370,2678104,428938,0,16664496,-1598005,4682935,789826,12.44,4517200,18354000,0.0197
2607,201112,12.88,8,13.57,1565250,3241904,514982,0,16580962,-1721262,4838466,798321,13.27,5997702,15100000,0.0078
2607,201203,13.33,9.38,10.04,338276,2908395,464263,0,16322471,-64548,5099882,637798,13.41,1465534,16540000,0.0146
2607,201206,13.41,9.65,11.11,704380,3166059,465863,0,16331511,-155878,5273506,922783,15.26,2996387,15793000,0.0089
2607,201209,12.79,8.96,9.82,1006032,3798182,496303,0,16114273,-221240,5282308,789245,14.82,4572413,21289000,0.0122
2607,201212,12.44,7.92,8.42,1250074,3684884,489936,0,15951750,-269633,5287320,616446,15,6104487,21502000,0.0178
2607,201303,12.98,9.27,8.87,331300,3990110,512727,0,15314961,-79507,5666252,698916,16.93,1485551,21716000,0.0137
2607,201306,12.99,9.36,8.76,672169,3993418,444856,0,15271337,-188731,5843395,1172869,18.69,3038474,19848000,0.014
2607,201309,12.15,8.51,9.64,1035519,4020763,460340,0,15069765,-273947,5545069,636758,16.79,4582914,20755000,0.0023
2607,201312,12.91,8.46,9.51,1390394,3888596,427351,0,15197647,-530938,5569837,565367,17.64,6113325,22196000,0.0014
2607,201403,12.34,8.38,8,332488,4105037,426228,0,15208063,-70327,5914679,654919,17.76,1471603,21609000,-0.0094
2607,201406,13.14,9.22,7.23,751110,4434722,491943,0,18146426,-652078,6190085,3753345,28.82,3103992,19688000,0.0216
2607,201409,13.29,9.58,9.15,1334924,3475890,567724,0,22963629,-5472059,5344509,3749818,36.35,4879431,19528000,0.0647
2607,201412,14.37,10.2,10.03,2011339,3106834,597632,0,23465908,-8766677,5204483,1176034,34.04,6730457,19582000,0.1009
2607,201503,17.82,14.44,11.15,649516,3651757,638419,0,24681597,-425983,5766250,2781225,37.01,1765985,19048000,0.2
2607,201506,16.84,13.41,11.79,1386268,3187789,758421,0,24824474,-2173948,5418666,2401048,38.07,3634117,16327000,0.1708
2607,201509,16.2,12.82,11.75,2140586,3005489,624767,0,26186959,-3362889,4727665,1903999,37.48,5530838,13819000,0.1335
2607,201512,16.92,13.08,11.48,2826380,2892709,737576,0,25936258,-3603776,4831723,1911824,36.87,7348665,14779000,0.0919
2607,201603,18.42,15.25,11.01,732587,3110977,728448,0,25507884,-191156,4920239,2100390,36.42,1782364,14406000,0.0093
2607,201606,18.22,15.01,11.85,1550665,3330142,1004015,0,25525701,-736044,5317622,2513035,37.63,3662647,13659000,0.0079
2607,201609,17.18,14.02,10.92,2248046,2902421,1094031,0,25053725,-1013571,4884869,2332801,36.39,5534605,13766000,7e-04
2607,201612,17.01,13.6,10.83,3002614,2885889,1046257,0,25425140,-1459883,4883682,2380308,35.42,7472097,13659000,0.0168
2607,201703,15.91,12.88,9.42,725732,2637232,1033655,0,24679388,-459126,4711515,2329333,34.31,1870442,15260000,0.0494
2607,201706,15.56,12.44,9.41,1464974,2593523,1001027,0,24684088,-866691,4649591,2719037,34.74,3750529,14779000,0.024
2607,201709,15.23,12.12,10.2,2245527,2259370,1043023,0,24633777,-1465464,4413435,2311176,33.45,5628286,14779000,0.0169
2607,201712,14.76,11.38,11.71,3149339,3195928,984245,0,24476292,-1991396,5429946,2369781,34.45,7554009,15100000,0.011
2608,200803,69.61,6.2,7.64,294232,1145623,1090216,35751,8029135,-59519,2436185,1688479,46.01,1662079,9655000,-0.2781
2608,200806,68.47,4.45,2.64,425370,979194,1048707,33969,7930546,-103482,2205264,1343005,43.38,3158463,8336000,0.0049
2608,200809,68.78,4.22,9.27,925392,1037035,1092470,31414,7518532,-130381,2348220,1068863,38.43,4681855,6544000,0.1129
2608,200812,69.26,5.65,6.46,1031324,728221,952736,27082,7668544,-141371,1805097,1191917,36.27,6122252,7017000,-0.0677
2608,200903,69.99,2.82,5.29,192358,762420,902412,27842,7585735,-17932,1796584,1229859,36.72,1267153,7878000,-0.2376
2608,200906,70.12,3.79,4.19,387253,741942,920193,22141,7498425,-36981,1776171,1333549,38.05,2616838,7834000,-0.1715
2608,200909,70.92,6.16,5.83,650479,801233,1023817,23100,7425214,-57763,1937850,1509993,37.28,4110809,10251000,-0.122
2608,200912,70.98,7.42,6.32,914219,971450,981835,22106,7348041,-83288,2051438,1315676,36.15,5665226,11098000,-0.0746
2608,201003,70.47,13.77,9.92,278971,1121547,990037,24138,7253487,-22383,2258736,1255242,35.17,1514536,12282000,0.1952
2608,201006,70.58,11.43,8.29,492300,1181839,1001281,27357,7229353,-72984,2325531,1448622,35.67,3075067,11243000,0.1751
2608,201009,72.41,11.76,9.22,787727,1065897,1125002,19807,7235452,-120586,2332590,1247718,33.83,4775361,13201000,0.1617
2608,201012,70.35,11.58,9.23,1068337,1312235,1112457,20616,7240804,-208112,2588653,1325941,33.48,6527833,14386000,0.1523
2608,201103,71.63,13.36,11.45,303641,1292493,1107887,31731,7378978,-196566,2578039,1293568,32.48,1663937,14241000,0.0986
2608,201106,71.47,12.51,10.54,598826,1125276,1080029,30920,7713256,-672814,2396573,1640151,34.76,3349194,15813000,0.0891
2608,201109,71.64,12.38,10.83,912006,704310,1186835,28772,8039916,-1039063,2081158,1452238,32.83,5152394,14966000,0.079
2608,201112,71.38,11.44,10.12,1179388,1043005,1264412,20492,8181061,-1237157,2480046,1714897,36.49,6988164,15039000,0.0705
2608,201203,70.25,10.15,8.71,270096,981680,1257724,28900,8223784,-147547,2433133,1603955,35.19,1722938,16103000,0.0355
2608,201206,70.66,10.67,10.48,638679,983395,1254959,23987,8224320,-302927,2423466,1858524,37.29,3554009,15958000,0.0612
2608,201209,71.04,11.27,10.92,989884,805985,1386079,26055,8272449,-492883,2412889,1706068,35.5,5511565,20165000,0.0697
2608,201212,71.68,11.52,10.88,1323767,698836,1257125,26091,8416325,-712494,2239817,1584001,35.11,7448375,23695000,0.0659
2608,201303,17.66,11.98,10.31,313322,630710,1180946,39263,8328112,-217820,2105436,1446668,34.92,1759805,22510000,0.0214
2608,201306,18.81,12.69,11.7,710290,670563,1252769,40266,8351840,-215852,2207392,1915063,38.2,3561532,17457000,0.0021
2608,201309,19.7,13.85,12.35,1124813,825085,1231095,37239,8387023,-376601,2167321,1504994,35.89,5535197,18642000,0.0043
2608,201312,20.44,14.43,11.96,1498328,965885,1242457,38025,8423851,-624355,2309810,1773772,35.4,7548614,22438000,0.0135
2608,201403,19.27,13.43,11.26,350342,932063,1116799,41835,8528390,-201622,2179523,1559521,33.02,1890572,20044000,0.0743
